2023-01-26 14:26:10	Local7.Debug	127.0.0.1	Kiwi Syslog Server - Test message number 0001
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59586 to outside:24.230.56.6/59586 duration 0:00:01
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59591 to outside:24.230.56.6/59591
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354247 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59591 (24.230.56.6/59591)
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354227 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59587 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59587 to outside:24.230.56.6/59587 duration 0:00:01
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59592 to outside:24.230.56.6/59592
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354252 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59592 (24.230.56.6/59592)
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354232 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59588 duration 0:00:00 bytes 8236 TCP FINs
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59588 to outside:24.230.56.6/59588 duration 0:00:00
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59593 to outside:24.230.56.6/59593
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354257 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59593 (24.230.56.6/59593)
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354237 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59589 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 15:38:21	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59589 to outside:24.230.56.6/59589 duration 0:00:01
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59594 to outside:24.230.56.6/59594
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354262 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59594 (24.230.56.6/59594)
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354242 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59590 duration 0:00:01 bytes 8516 TCP FINs
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59590 to outside:24.230.56.6/59590 duration 0:00:01
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59595 to outside:24.230.56.6/59595
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354267 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59595 (24.230.56.6/59595)
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354247 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59591 duration 0:00:01 bytes 1832 TCP FINs
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59591 to outside:24.230.56.6/59591 duration 0:00:01
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59596 to outside:24.230.56.6/59596
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354272 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59596 (24.230.56.6/59596)
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354252 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59592 duration 0:00:01 bytes 8243 TCP FINs
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59592 to outside:24.230.56.6/59592 duration 0:00:01
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59597 to outside:24.230.56.6/59597
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354277 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59597 (24.230.56.6/59597)
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354257 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59593 duration 0:00:00 bytes 1832 TCP FINs
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59593 to outside:24.230.56.6/59593 duration 0:00:00
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59598 to outside:24.230.56.6/59598
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354282 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59598 (24.230.56.6/59598)
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354262 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59594 duration 0:00:00 bytes 7965 TCP FINs
2023-01-26 15:38:22	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59594 to outside:24.230.56.6/59594 duration 0:00:00
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59599 to outside:24.230.56.6/59599
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354287 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59599 (24.230.56.6/59599)
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354267 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59595 duration 0:00:00 bytes 1848 TCP FINs
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59595 to outside:24.230.56.6/59595 duration 0:00:00
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59600 to outside:24.230.56.6/59600
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354292 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59600 (24.230.56.6/59600)
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354272 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59596 duration 0:00:01 bytes 8519 TCP FINs
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59596 to outside:24.230.56.6/59596 duration 0:00:01
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59601 to outside:24.230.56.6/59601
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354297 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59601 (24.230.56.6/59601)
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354277 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59597 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59597 to outside:24.230.56.6/59597 duration 0:00:01
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59602 to outside:24.230.56.6/59602
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354302 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59602 (24.230.56.6/59602)
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354282 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59598 duration 0:00:01 bytes 7960 TCP FINs
2023-01-26 15:38:23	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59598 to outside:24.230.56.6/59598 duration 0:00:01
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59603 to outside:24.230.56.6/59603
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354307 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59603 (24.230.56.6/59603)
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354287 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59599 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59599 to outside:24.230.56.6/59599 duration 0:00:01
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59604 to outside:24.230.56.6/59604
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354312 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59604 (24.230.56.6/59604)
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354292 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59600 duration 0:00:01 bytes 8516 TCP FINs
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59600 to outside:24.230.56.6/59600 duration 0:00:01
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59605 to outside:24.230.56.6/59605
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354317 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59605 (24.230.56.6/59605)
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354297 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59601 duration 0:00:01 bytes 1816 TCP FINs
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59601 to outside:24.230.56.6/59601 duration 0:00:01
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59606 to outside:24.230.56.6/59606
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354322 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59606 (24.230.56.6/59606)
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354302 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59602 duration 0:00:00 bytes 7980 TCP FINs
2023-01-26 15:38:24	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59602 to outside:24.230.56.6/59602 duration 0:00:00
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59607 to outside:24.230.56.6/59607
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354327 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59607 (24.230.56.6/59607)
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354307 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59603 duration 0:00:00 bytes 1816 TCP FINs
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59603 to outside:24.230.56.6/59603 duration 0:00:00
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59608 to outside:24.230.56.6/59608
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354332 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59608 (24.230.56.6/59608)
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354312 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59604 duration 0:00:01 bytes 8237 TCP FINs
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59604 to outside:24.230.56.6/59604 duration 0:00:01
2023-01-26 15:38:25	Local4.Warning	192.168.1.1	%ASA-4-733100: [ Scanning] drop rate-1 exceeded. Current burst rate is 8 per second, max configured rate is 10; Current average rate is 17 per second, max configured rate is 5; Cumulative total count is 10590
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59609 to outside:24.230.56.6/59609
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354337 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59609 (24.230.56.6/59609)
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354317 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59605 duration 0:00:01 bytes 1816 TCP FINs
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59605 to outside:24.230.56.6/59605 duration 0:00:01
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59610 to outside:24.230.56.6/59610
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354342 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59610 (24.230.56.6/59610)
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354322 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59606 duration 0:00:01 bytes 6722 TCP FINs
2023-01-26 15:38:25	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59606 to outside:24.230.56.6/59606 duration 0:00:01
2023-01-26 15:38:26	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59611 to outside:24.230.56.6/59611
2023-01-26 15:38:26	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354347 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59611 (24.230.56.6/59611)
2023-01-26 15:38:26	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354327 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59607 duration 0:00:01 bytes 1816 TCP FINs
2023-01-26 15:38:26	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59607 to outside:24.230.56.6/59607 duration 0:00:01
2023-01-26 15:38:26	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59612 to outside:24.230.56.6/59612
2023-01-26 15:38:26	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354352 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59612 (24.230.56.6/59612)
2023-01-26 15:38:26	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354332 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59608 duration 0:00:01 bytes 7944 TCP FINs
2023-01-26 15:38:26	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59608 to outside:24.230.56.6/59608 duration 0:00:01
2023-01-26 15:38:26	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59613 to outside:24.230.56.6/59613
2023-01-26 15:38:26	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354357 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59613 (24.230.56.6/59613)
2023-01-26 15:38:26	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354337 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59609 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 15:38:26	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59609 to outside:24.230.56.6/59609 duration 0:00:01
2023-01-26 15:38:27	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59614 to outside:24.230.56.6/59614
2023-01-26 15:38:27	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354362 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59614 (24.230.56.6/59614)
2023-01-26 15:38:27	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354342 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59610 duration 0:00:01 bytes 1880 TCP FINs
2023-01-26 15:38:27	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59610 to outside:24.230.56.6/59610 duration 0:00:01
2023-01-26 15:38:27	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59615 to outside:24.230.56.6/59615
2023-01-26 15:38:27	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354367 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59615 (24.230.56.6/59615)
2023-01-26 15:38:27	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354347 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59611 duration 0:00:01 bytes 1816 TCP FINs
2023-01-26 15:38:27	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59611 to outside:24.230.56.6/59611 duration 0:00:01
2023-01-26 15:38:27	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59616 to outside:24.230.56.6/59616
2023-01-26 15:38:27	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354372 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59616 (24.230.56.6/59616)
2023-01-26 15:38:27	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354352 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59612 duration 0:00:01 bytes 7227 TCP FINs
2023-01-26 15:38:27	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59612 to outside:24.230.56.6/59612 duration 0:00:01
2023-01-26 15:38:28	Local4.Info	192.168.1.1	%ASA-6-302015: Built inbound UDP connection 354376 for inside_3:192.168.1.7/56303 (192.168.1.7/56303) to inside_1:239.255.255.250/1900 (239.255.255.250/1900)
2023-01-26 15:38:28	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59617 to outside:24.230.56.6/59617
2023-01-26 15:38:28	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354379 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59617 (24.230.56.6/59617)
2023-01-26 15:38:28	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354357 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59613 duration 0:00:01 bytes 1816 TCP FINs
2023-01-26 15:38:28	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59613 to outside:24.230.56.6/59613 duration 0:00:01
2023-01-26 15:38:28	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59618 to outside:24.230.56.6/59618
2023-01-26 15:38:28	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354384 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59618 (24.230.56.6/59618)
2023-01-26 15:38:28	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354362 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59614 duration 0:00:01 bytes 7964 TCP FINs
2023-01-26 15:38:28	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59614 to outside:24.230.56.6/59614 duration 0:00:01
2023-01-26 15:38:29	Local4.Error	192.168.1.1	%ASA-3-710003: TCP access denied by ACL from 14.49.158.79/56734 to outside:24.230.56.6/23
2023-01-26 15:38:29	Local4.Debug	192.168.1.1	%ASA-7-710005: TCP request discarded from 14.49.158.79/56734 to outside:24.230.56.6/23
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59619 to outside:24.230.56.6/59619
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354391 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59619 (24.230.56.6/59619)
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354367 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59615 duration 0:00:01 bytes 1832 TCP FINs
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59615 to outside:24.230.56.6/59615 duration 0:00:01
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59620 to outside:24.230.56.6/59620
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354396 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59620 (24.230.56.6/59620)
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354372 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59616 duration 0:00:01 bytes 6725 TCP FINs
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59616 to outside:24.230.56.6/59616 duration 0:00:01
2023-01-26 15:38:29	Local4.Debug	192.168.1.1	%ASA-7-710005: UDP request discarded from 165.22.40.22/5079 to outside:24.230.56.6/5083
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59621 to outside:24.230.56.6/59621
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354402 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59621 (24.230.56.6/59621)
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354379 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59617 duration 0:00:01 bytes 1832 TCP FINs
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59617 to outside:24.230.56.6/59617 duration 0:00:01
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59622 to outside:24.230.56.6/59622
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354407 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59622 (24.230.56.6/59622)
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354384 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59618 duration 0:00:01 bytes 8243 TCP FINs
2023-01-26 15:38:29	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59618 to outside:24.230.56.6/59618 duration 0:00:01
2023-01-26 15:38:30	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59623 to outside:24.230.56.6/59623
2023-01-26 15:38:30	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354412 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59623 (24.230.56.6/59623)
2023-01-26 15:38:30	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354391 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59619 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 15:38:30	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59619 to outside:24.230.56.6/59619 duration 0:00:01
2023-01-26 15:38:30	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59624 to outside:24.230.56.6/59624
2023-01-26 15:38:30	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354417 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/59624 (24.230.56.6/59624)
2023-01-26 15:38:30	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354396 for outside:13.107.237.38/443 to inside_1:192.168.1.6/59620 duration 0:00:01 bytes 8243 TCP FINs
2023-01-26 15:38:30	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/59620 to outside:24.230.56.6/59620 duration 0:00:01
2023-01-26 15:38:30	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/59625 to outside:24.230.56.6/59625
2023-01-26 15:38:30	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 354422 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/59625 (24.230.56.6/59625)
2023-01-26 15:38:30	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 354402 for outside:18.160.185.174/443 to inside_1:192.168.1.6/59621 duration 0:00:01 bytes 1848 TCP FINs
